Epoch(every hour),Managed AP - primary MAC,Band/Frequency,Zone,Pixel,# managed,# >-50 dBm,# >-62 dBm AND <=-50dBm,# >-80 dBm AND <=-62dBm,Average RSSI,Standard Deviation,Min RSSI,Max RSSI,# unmanaged,# >-50 dBm,# >-62 dBm AND <=-50dBm,# >-80 dBm AND <=-62dBm,Average RSSI,Standard Deviation,Min RSSI,Max RSSI
1551916800,b8:ec:a3:2f:bd:df,2.4,Z_347_283_3,17368_14171_3,9,0,3,3,-69.68,10.38,-84.00,-54.69,26,0,0,21,-73.99,5.96,-83.00,-62.00
1551916800,b8:ec:a3:2f:bd:df,2462,Z_347_283_3,17368_14171_3,0,0,0,0,0.00,0.00,0.00,0.00,7,0,0,7,-70.65,4.79,-76.99,-62.00
1551916800,b8:ec:a3:2f:bd:df,5,Z_347_283_3,17368_14171_3,11,0,1,3,-78.55,9.24,-89.00,-58.00,42,0,0,8,-82.98,4.67,-88.00,-65.00
1551916800,b8:ec:a3:2f:bd:df,5745,Z_347_283_3,17368_14171_3,2,0,0,1,-76.00,5.00,-81.00,-71.00,7,0,0,3,-79.00,6.41,-86.00,-65.00
1551916800,b8:ec:a3:2f:bd:e3,2.4,Z_347_283_3,17359_14159_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:e3,2462,Z_347_283_3,17359_14159_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:e3,5,Z_347_283_3,17359_14159_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:e3,5200,Z_347_283_3,17359_14159_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:73,2.4,Z_347_283_4,17380_14171_4,16,2,0,9,-69.22,23.14,-85.00,-8.00,54,0,3,30,-75.49,8.04,-91.00,-52.08
1551916800,04:bf:6d:5e:12:73,2462,Z_347_283_4,17380_14171_4,5,0,0,5,-73.88,3.51,-78.61,-69.20,24,0,0,15,-75.28,6.54,-85.25,-66.00
1551916800,04:bf:6d:5e:12:73,5,Z_347_283_4,17380_14171_4,21,2,0,7,-73.61,22.72,-89.00,-6.00,106,4,7,34,-78.36,10.20,-88.99,-48.00
1551916800,04:bf:6d:5e:12:73,5765,Z_347_283_4,17380_14171_4,4,0,0,1,-80.10,10.15,-89.00,-62.99,11,0,0,6,-77.53,6.63,-87.00,-70.00
1551916800,04:bf:6d:5e:12:77,2.4,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:77,2437,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:77,5,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:77,5200,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:7b,2.4,Z_347_283_4,17374_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:7b,2462,Z_347_283_4,17374_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:7b,5,Z_347_283_4,17374_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:7b,5200,Z_347_283_4,17374_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:7f,2.4,Z_347_283_4,17377_14169_4,14,0,2,7,-74.32,8.88,-85.00,-56.34,12,0,0,9,-76.33,5.20,-86.00,-65.47
1551916800,04:bf:6d:5e:12:7f,2462,Z_347_283_4,17377_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:7f,5,Z_347_283_4,17377_14169_4,17,0,1,7,-77.65,8.58,-86.00,-54.00,29,0,0,10,-80.93,4.23,-88.00,-72.00
1551916800,04:bf:6d:5e:12:7f,5765,Z_347_283_4,17377_14169_4,2,0,0,1,-81.50,2.50,-84.00,-79.00,4,0,0,1,-80.75,5.49,-87.00,-72.00
1551916800,04:bf:6d:5e:12:83,2.4,Z_347_283_4,17357_14158_4,10,0,0,5,-80.00,7.80,-94.99,-65.09,14,1,1,7,-74.48,15.61,-95.00,-31.89
1551916800,04:bf:6d:5e:12:83,2412,Z_347_283_4,17357_14158_4,3,0,0,2,-83.66,8.06,-94.99,-76.98,8,0,1,3,-77.87,12.79,-95.00,-50.94
1551916800,04:bf:6d:5e:12:83,5,Z_347_283_4,17357_14158_4,13,0,1,2,-81.92,7.29,-87.99,-59.00,31,1,1,7,-80.51,10.23,-88.99,-44.00
1551916800,04:bf:6d:5e:12:83,5745,Z_347_283_4,17357_14158_4,4,0,0,1,-84.49,4.38,-87.99,-77.00,9,0,0,0,-87.22,1.81,-88.99,-82.99
1551916800,04:bf:6d:5e:12:87,2.4,Z_347_283_4,17375_14181_4,7,1,0,5,-67.32,24.82,-89.00,-8.00,27,0,1,19,-74.84,6.77,-86.00,-51.13
1551916800,04:bf:6d:5e:12:87,2412,Z_347_283_4,17375_14181_4,2,0,0,1,-81.68,7.32,-89.00,-74.36,18,0,1,10,-75.55,7.66,-86.00,-51.13
1551916800,04:bf:6d:5e:12:87,5,Z_347_283_4,17375_14181_4,13,1,0,6,-74.38,20.62,-88.99,-6.00,67,0,1,29,-79.98,6.09,-88.00,-61.99
1551916800,04:bf:6d:5e:12:87,5785,Z_347_283_4,17375_14181_4,3,1,0,1,-55.33,35.65,-88.99,-6.00,4,0,1,1,-74.24,10.64,-88.00,-61.99
1551916800,04:bf:6d:5e:12:8b,2.4,Z_347_283_4,17369_14172_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:8b,2437,Z_347_283_4,17369_14172_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:8b,5,Z_347_283_4,17369_14172_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:8b,5785,Z_347_283_4,17369_14172_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:8f,2.4,Z_347_283_4,17378_14176_4,6,0,0,1,-81.99,2.31,-86.00,-78.23,30,0,2,13,-77.19,7.14,-85.00,-61.38
1551916800,04:bf:6d:5e:12:8f,2462,Z_347_283_4,17378_14176_4,1,0,0,0,-81.99,0.00,-81.99,-81.99,1,0,0,0,-82.00,0.00,-82.00,-82.00
1551916800,04:bf:6d:5e:12:8f,5,Z_347_283_4,17378_14176_4,12,0,0,5,-81.41,4.59,-90.00,-71.99,60,0,0,10,-83.73,5.84,-91.00,-65.99
1551916800,04:bf:6d:5e:12:8f,5745,Z_347_283_4,17378_14176_4,3,0,0,2,-82.00,3.56,-87.00,-79.00,28,0,0,3,-84.50,2.43,-88.00,-78.99
1551916800,04:bf:6d:5e:12:9b,2.4,Z_347_283_4,17357_14157_4,12,1,0,4,-75.16,19.74,-86.26,-10.38,14,0,1,6,-79.62,7.31,-88.25,-57.47
1551916800,04:bf:6d:5e:12:9b,2462,Z_347_283_4,17357_14157_4,2,0,0,1,-81.63,4.63,-86.26,-77.00,3,0,1,0,-75.35,12.78,-86.55,-57.47
1551916800,04:bf:6d:5e:12:9b,5,Z_347_283_4,17357_14157_4,10,1,0,2,-76.85,22.98,-89.99,-9.20,39,0,2,18,-78.46,8.53,-88.00,-55.52
1551916800,04:bf:6d:5e:12:9b,5220,Z_347_283_4,17357_14157_4,0,0,0,0,0.00,0.00,0.00,0.00,3,0,1,1,-70.17,9.58,-81.48,-58.05
1551916800,04:bf:6d:5e:12:a3,2.4,Z_347_283_4,17359_14166_4,4,0,1,3,-67.82,6.19,-74.00,-60.97,14,0,1,9,-74.85,7.67,-88.00,-54.68
1551916800,04:bf:6d:5e:12:a3,2437,Z_347_283_4,17359_14166_4,1,0,0,1,-73.99,0.00,-73.99,-73.99,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:a3,5,Z_347_283_4,17359_14166_4,10,0,1,5,-74.20,10.86,-87.00,-55.00,46,1,1,7,-79.93,9.18,-87.99,-37.99
1551916800,04:bf:6d:5e:12:a3,5200,Z_347_283_4,17359_14166_4,1,0,0,0,-85.00,0.00,-85.00,-85.00,4,0,0,0,-84.00,3.16,-87.99,-80.00
1551916800,04:bf:6d:5e:12:ab,2.4,Z_347_283_4,17375_14168_4,13,2,1,4,-69.46,21.17,-89.00,-8.00,12,0,1,4,-79.37,7.18,-89.00,-60.89
1551916800,04:bf:6d:5e:12:ab,2412,Z_347_283_4,17375_14168_4,4,0,1,1,-75.28,10.92,-89.00,-59.11,7,0,1,2,-79.51,8.33,-89.00,-60.89
1551916800,04:bf:6d:5e:12:ab,5,Z_347_283_4,17375_14168_4,22,1,2,4,-74.86,16.31,-86.00,-12.00,40,0,4,19,-77.90,8.15,-87.99,-56.00
1551916800,04:bf:6d:5e:12:ab,5805,Z_347_283_4,17375_14168_4,2,0,0,1,-79.50,0.51,-80.00,-78.99,1,0,0,0,-81.00,0.00,-81.00,-81.00
1551916800,04:bf:6d:5e:12:af,2.4,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:af,2412,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:af,5,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:af,5765,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:b3,2.4,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:b3,2462,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:b3,5,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:12:b3,5785,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:67,2.4,Z_347_283_4,17381_14171_4,14,0,0,8,-77.92,6.13,-89.00,-64.99,15,0,2,5,-76.43,10.09,-86.00,-50.44
1551916800,04:bf:6d:5e:26:67,2437,Z_347_283_4,17381_14171_4,2,0,0,2,-70.79,5.80,-76.58,-64.99,2,0,0,1,-79.73,1.27,-81.00,-78.45
1551916800,04:bf:6d:5e:26:67,5,Z_347_283_4,17381_14171_4,22,0,0,10,-81.13,6.30,-88.99,-62.00,57,1,0,13,-82.77,6.51,-90.00,-49.00
1551916800,04:bf:6d:5e:26:67,5745,Z_347_283_4,17381_14171_4,6,0,0,3,-82.00,5.32,-88.99,-76.00,28,0,0,3,-84.53,4.27,-89.00,-70.00
1551916800,04:bf:6d:5e:26:6b,2.4,Z_347_283_4,17375_14181_4,6,0,0,5,-77.21,5.89,-89.00,-70.00,27,0,1,19,-74.84,6.77,-86.00,-51.13
1551916800,04:bf:6d:5e:26:6b,2462,Z_347_283_4,17375_14181_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:6b,5,Z_347_283_4,17375_14181_4,12,0,0,6,-80.08,6.20,-88.99,-71.00,67,0,1,29,-79.98,6.09,-88.00,-61.99
1551916800,04:bf:6d:5e:26:6b,5785,Z_347_283_4,17375_14181_4,2,0,0,1,-80.00,8.99,-88.99,-71.00,4,0,1,1,-74.24,10.64,-88.00,-61.99
1551916800,04:bf:6d:5e:26:73,2.4,Z_347_283_4,17357_14165_4,7,0,1,1,-78.05,9.90,-87.00,-56.33,35,2,0,23,-75.97,10.03,-87.00,-36.00
1551916800,04:bf:6d:5e:26:73,2412,Z_347_283_4,17357_14165_4,3,0,0,1,-78.33,4.50,-82.00,-72.00,9,1,0,8,-71.44,13.30,-79.00,-36.00
1551916800,04:bf:6d:5e:26:73,5,Z_347_283_4,17357_14165_4,10,0,0,2,-82.20,5.99,-88.00,-68.00,64,0,4,16,-80.93,6.98,-89.00,-59.00
1551916800,04:bf:6d:5e:26:73,5745,Z_347_283_4,17357_14165_4,3,0,0,0,-86.00,2.83,-88.00,-82.00,14,0,0,3,-82.00,5.21,-88.00,-66.99
1551916800,04:bf:6d:5e:26:77,2.4,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:77,2437,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:77,5,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:77,5805,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:7b,2.4,Z_347_283_4,17358_14165_4,6,0,0,1,-82.31,5.52,-87.00,-70.84,10,0,0,1,-83.72,3.68,-88.00,-75.00
1551916800,04:bf:6d:5e:26:7b,2462,Z_347_283_4,17358_14165_4,1,0,0,1,-70.84,0.00,-70.84,-70.84,2,0,0,0,-86.00,1.00,-87.00,-85.00
1551916800,04:bf:6d:5e:26:7b,5,Z_347_283_4,17358_14165_4,2,0,0,2,-69.50,0.50,-70.00,-68.99,20,0,0,13,-77.05,5.00,-86.00,-65.00
1551916800,04:bf:6d:5e:26:7b,5765,Z_347_283_4,17358_14165_4,1,0,0,1,-70.00,0.00,-70.00,-70.00,4,0,0,2,-76.25,7.98,-86.00,-65.00
1551916800,04:bf:6d:5e:26:7f,2.4,Z_347_283_4,17375_14168_4,13,1,2,4,-73.52,12.12,-89.00,-47.00,12,0,1,4,-79.37,7.18,-89.00,-60.89
1551916800,04:bf:6d:5e:26:7f,2462,Z_347_283_4,17375_14168_4,2,1,0,0,-65.50,18.50,-84.00,-47.00,2,0,0,0,-83.50,0.50,-84.00,-83.00
1551916800,04:bf:6d:5e:26:7f,5,Z_347_283_4,17375_14168_4,22,0,3,4,-76.86,9.93,-86.00,-50.99,40,0,4,19,-77.90,8.15,-87.99,-56.00
1551916800,04:bf:6d:5e:26:7f,5745,Z_347_283_4,17375_14168_4,5,0,0,0,-81.00,0.63,-82.00,-80.00,11,0,0,6,-80.18,3.07,-84.00,-77.00
1551916800,04:bf:6d:5e:26:83,2.4,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:83,2412,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:83,5,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:83,5200,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:8b,2.4,Z_347_283_4,17377_14168_4,15,1,2,5,-75.33,10.94,-90.00,-49.88,12,1,0,3,-77.59,12.11,-87.09,-40.98
1551916800,04:bf:6d:5e:26:8b,2412,Z_347_283_4,17377_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,1,0,0,0,-80.00,0.00,-80.00,-80.00
1551916800,04:bf:6d:5e:26:8b,5,Z_347_283_4,17377_14168_4,27,1,2,5,-79.10,10.82,-87.99,-48.00,33,0,0,20,-78.18,6.98,-87.99,-65.00
1551916800,04:bf:6d:5e:26:8b,5200,Z_347_283_4,17377_14168_4,5,0,1,1,-78.39,12.08,-87.99,-54.99,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,a0:e4:cb:fc:b4:ef,2.4,Z_347_283_4,17368_14171_4,5,0,1,3,-68.61,9.67,-81.00,-51.42,16,0,0,11,-76.73,6.96,-91.00,-64.84
1551916800,a0:e4:cb:fc:b4:ef,2437,Z_347_283_4,17368_14171_4,3,0,0,3,-70.21,1.90,-72.64,-68.00,4,0,0,3,-77.77,3.16,-82.00,-73.08
1551916800,a0:e4:cb:fc:b4:ef,5,Z_347_283_4,17368_14171_4,0,0,0,0,0.00,0.00,0.00,0.00,13,0,2,4,-76.54,10.42,-88.00,-57.00
1551916800,a0:e4:cb:fc:b4:ef,5745,Z_347_283_4,17368_14171_4,0,0,0,0,0.00,0.00,0.00,0.00,8,0,2,2,-76.00,11.53,-88.00,-57.00
1551916800,b8:ec:a3:2f:bd:23,2.4,Z_347_283_4,17375_14167_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:23,2412,Z_347_283_4,17375_14167_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:23,5,Z_347_283_4,17375_14167_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:23,5220,Z_347_283_4,17375_14167_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:27,2.4,Z_347_283_4,17366_14162_4,5,0,2,3,-67.33,7.51,-77.78,-57.46,11,0,1,9,-75.23,7.53,-89.00,-55.00
1551916800,b8:ec:a3:2f:bd:27,2437,Z_347_283_4,17366_14162_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:27,5,Z_347_283_4,17366_14162_4,24,0,1,11,-77.91,7.79,-87.00,-56.00,28,4,0,11,-74.00,12.41,-85.99,-47.00
1551916800,b8:ec:a3:2f:bd:27,5200,Z_347_283_4,17366_14162_4,5,0,0,3,-76.79,6.50,-84.00,-65.99,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:2b,2.4,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:2b,2412,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:2b,5,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:2b,5240,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:2f,2.4,Z_347_283_4,17371_14165_4,9,1,2,5,-65.38,10.66,-82.00,-48.16,10,0,1,8,-74.96,6.17,-82.00,-58.84
1551916800,b8:ec:a3:2f:bd:2f,2412,Z_347_283_4,17371_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,1,0,0,1,-77.00,0.00,-77.00,-77.00
1551916800,b8:ec:a3:2f:bd:2f,5,Z_347_283_4,17371_14165_4,23,0,2,11,-76.26,10.16,-87.99,-51.99,43,1,0,15,-80.11,9.23,-88.00,-33.99
1551916800,b8:ec:a3:2f:bd:2f,5785,Z_347_283_4,17371_14165_4,2,0,0,0,-87.50,0.50,-87.99,-87.00,3,0,0,1,-82.33,4.11,-87.00,-76.99
1551916800,b8:ec:a3:2f:bd:33,2.4,Z_347_283_4,17359_14158_4,11,0,1,4,-76.34,9.16,-85.00,-55.00,13,0,1,4,-77.44,9.79,-87.00,-57.35
1551916800,b8:ec:a3:2f:bd:33,2437,Z_347_283_4,17359_14158_4,3,0,1,1,-71.67,11.81,-81.00,-55.00,3,0,0,0,-84.67,2.62,-87.00,-81.00
1551916800,b8:ec:a3:2f:bd:33,5,Z_347_283_4,17359_14158_4,8,0,0,4,-75.87,10.59,-87.00,-62.00,19,0,0,14,-75.05,7.74,-86.99,-63.00
1551916800,b8:ec:a3:2f:bd:33,5765,Z_347_283_4,17359_14158_4,1,0,0,0,-85.00,0.00,-85.00,-85.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:37,2.4,Z_347_283_4,17380_14171_4,16,2,0,9,-69.10,23.45,-85.00,-8.00,54,0,3,30,-75.49,8.04,-91.00,-52.08
1551916800,b8:ec:a3:2f:bd:37,2437,Z_347_283_4,17380_14171_4,3,1,0,0,-58.33,35.59,-84.00,-8.00,10,0,0,7,-75.03,6.13,-83.00,-66.41
1551916800,b8:ec:a3:2f:bd:37,5,Z_347_283_4,17380_14171_4,21,2,0,7,-73.66,22.57,-89.00,-6.00,106,4,7,34,-78.36,10.20,-88.99,-48.00
1551916800,b8:ec:a3:2f:bd:37,5785,Z_347_283_4,17380_14171_4,3,0,0,3,-75.41,1.97,-78.00,-73.24,6,0,2,2,-73.21,13.60,-87.00,-51.00
1551916800,b8:ec:a3:2f:bd:3b,2.4,Z_347_283_4,17357_14157_4,12,1,0,4,-75.01,20.23,-86.26,-8.58,14,0,1,6,-79.62,7.31,-88.25,-57.47
1551916800,b8:ec:a3:2f:bd:3b,2437,Z_347_283_4,17357_14157_4,3,0,0,0,-83.08,1.74,-85.25,-81.00,2,0,0,0,-84.51,3.74,-88.25,-80.77
1551916800,b8:ec:a3:2f:bd:3b,5,Z_347_283_4,17357_14157_4,10,1,0,2,-77.41,21.32,-89.99,-14.83,39,0,2,18,-78.46,8.53,-88.00,-55.52
1551916800,b8:ec:a3:2f:bd:3b,5745,Z_347_283_4,17357_14157_4,2,0,0,0,-89.00,0.99,-89.99,-88.00,13,0,0,4,-82.86,5.33,-87.00,-75.00
1551916800,b8:ec:a3:2f:bd:eb,2.4,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:eb,2437,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:eb,5,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:eb,5200,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:ef,2.4,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:ef,2412,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:ef,5,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:ef,5785,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:f3,2.4,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:f3,2437,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:f3,5,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:f3,5805,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:bd:fb,2.4,Z_347_283_4,17380_14171_4,16,2,0,9,-69.23,23.11,-85.00,-8.21,54,0,3,30,-75.49,8.04,-91.00,-52.08
1551916800,b8:ec:a3:2f:bd:fb,2437,Z_347_283_4,17380_14171_4,3,1,0,0,-59.05,34.58,-84.00,-10.14,10,0,0,7,-75.03,6.13,-83.00,-66.41
1551916800,b8:ec:a3:2f:bd:fb,5,Z_347_283_4,17380_14171_4,21,2,0,7,-73.78,22.22,-89.00,-8.50,106,4,7,34,-78.36,10.20,-88.99,-48.00
1551916800,b8:ec:a3:2f:bd:fb,5745,Z_347_283_4,17380_14171_4,4,0,0,2,-79.23,2.67,-83.00,-76.00,29,0,0,8,-81.84,5.71,-88.99,-68.00
1551916800,b8:ec:a3:2f:be:03,2.4,Z_347_283_4,17356_14164_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:be:03,2412,Z_347_283_4,17356_14164_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:be:03,5,Z_347_283_4,17356_14164_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,b8:ec:a3:2f:be:03,5765,Z_347_283_4,17356_14164_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551916800,04:bf:6d:5e:26:6f,2.4,Z_347_311_4,17355_15560_4,0,0,0,0,0.00,0.00,0.00,0.00,6,1,0,2,-71.93,13.71,-87.00,-48.53
1551916800,04:bf:6d:5e:26:6f,2462,Z_347_311_4,17355_15560_4,0,0,0,0,0.00,0.00,0.00,0.00,1,0,0,1,-66.24,0.00,-66.24,-66.24
1551916800,04:bf:6d:5e:26:6f,5,Z_347_311_4,17355_15560_4,0,0,0,0,0.00,0.00,0.00,0.00,36,1,1,7,-81.30,9.64,-89.00,-45.99
1551916800,04:bf:6d:5e:26:6f,5805,Z_347_311_4,17355_15560_4,0,0,0,0,0.00,0.00,0.00,0.00,2,0,0,0,-86.00,0.00,-86.00,-86.00
